0.025,13.716
0.05,22.86
0.083333333,34.29
0.166666667,45.72
0.25,58.78285714
0.333333333,68.58
0.416666667,81.64285714
0.5,93.51818182
0.583333333,103.2387097
0.666666667,109.728
0.75,121.0235294
0.833333333,120.7394366
0.916666667,127.2141653
1,#VALUE!
1.083333333,153.7137931
1.166666667,161.3647059
1.25,168.6393443
1.333333333,174.1714286
