0.025,1.5,.9144,900
0.05,1.8
0.083333333,2
0.166666667,3
0.25,3.5
0.333333333,4
0.416666667,4.2
0.5,4.4
0.583333333,4.65
0.666666667,5
0.75,5.1
0.833333333,5.68
0.916666667,5.93
1.083333333,5.8
1.166666667,5.95
1.25,6.1
1.333333333,6.3
